scheduler,jobs_measured,mean_wait,median_wait,p95_wait,max_wait,mean_bounded_slowdown,p95_bounded_slowdown,mean_turnaround,fairness_gini,gpu_util,preemptions,trace,window,capacity,jobs_total,jobs_dropped_oversized,offered_load
FIFO_STRICT,178,31029.544943820223,29490.5,73814.45000000001,99221.0,156.2018653334244,872.3817857142861,40448.43258426966,0.5150515455222474,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
SJF_ORACLE,178,6116.904494382023,0.0,26682.500000000004,122925.0,18.425400856262932,165.96472527472528,15535.792134831461,0.8236450061540803,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
SJF_USEREST,178,5858.483146067416,0.0,28182.450000000015,68197.0,15.165180518050535,135.71408385093167,15277.370786516854,0.813933538907246,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
HRRN_USEREST,178,6643.6292134831465,0.0,27183.000000000022,122925.0,19.20577766504611,140.89648809523828,16062.516853932584,0.7979781711402022,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
SMALLEST_FIRST,178,7862.848314606742,0.0,52966.8,78540.0,30.229764461181524,254.69583333333333,17281.73595505618,0.8106059786834549,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
EASY_USEREST,178,12333.151685393259,0.0,51782.050000000054,67400.0,41.0454879247182,346.20692307692343,21752.039325842696,0.7167347080643222,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
EASY_ORACLE,178,9791.758426966293,0.0,40942.50000000001,62823.0,26.24837421775996,233.11361372440513,19210.64606741573,0.7241310377521522,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
CONS_BF_USEREST,178,13296.432584269663,0.0,50637.90000000005,65016.0,50.69827578142787,454.4625000000005,22715.3202247191,0.69992502447932,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
SRPT_ORACLE,178,2576.5,0.0,12810.650000000005,159156.0,1.0651411457482445,1.5014681998372266,11995.387640449439,0.958680547448554,0.5591147722096428,71,sdsc,15,128,252,0,0.5839059606481481
PROACTIVE,178,7495.960674157303,0.0,36122.800000000054,129635.0,23.293122833739414,233.72035163313205,16914.84831460674,0.8295735365078035,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
PROACTIVE_EST,178,6387.179775280899,0.0,26941.250000000015,78540.0,18.72147172602481,157.72374188311696,15806.067415730337,0.7930246508543272,0.5577781843992959,0,sdsc,15,128,252,0,0.5839059606481481
FCFS,206,1827.0582524271845,0.0,12377.5,60804.0,2.103014698606406,3.6396947037691088,8619.184466019418,0.9469055542305291,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
FIFO_STRICT,206,3681.4854368932038,0.0,31782.75,48105.0,13.406839918024101,32.417503309797,10473.611650485436,0.8713543650018732,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
SJF_ORACLE,206,1608.1456310679612,0.0,4895.5,78785.0,1.8333567048041035,2.6818742558160835,8400.271844660194,0.9611308473679777,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
SJF_USEREST,206,1608.8398058252428,0.0,4955.5,60785.0,1.8469720046273024,3.508793238993711,8400.966019417476,0.9590755611545377,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
HRRN_USEREST,206,1608.8398058252428,0.0,4955.5,60785.0,1.8471129952173548,3.508793238993711,8400.966019417476,0.9590631403820026,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
SMALLEST_FIRST,206,1795.5631067961165,0.0,4845.0,64376.0,1.7397619175149779,3.508793238993711,8587.68932038835,0.9606083564240654,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
EASY_USEREST,206,1538.0970873786407,0.0,12377.5,48105.0,2.005985562200628,2.888979448433239,8330.223300970874,0.9431160584671637,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
EASY_ORACLE,206,1631.4223300970873,0.0,13060.75,48105.0,2.0431391153433696,2.9368206024489507,8423.54854368932,0.9397951103954271,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
CONS_BF_USEREST,206,1538.0970873786407,0.0,12377.5,48105.0,2.005985562200628,2.888979448433239,8330.223300970874,0.9431160584671637,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
SRPT_ORACLE,206,1180.7475728155339,0.0,4630.5,69617.0,1.033640709426504,1.2184287935323384,7972.873786407767,0.9656447333348182,0.5371914851891814,78,sdsc,16,128,325,0,0.5444851888020833
PROACTIVE,206,1608.8398058252428,0.0,4955.5,60785.0,1.846848389620358,3.508793238993711,8400.966019417476,0.9590645465071953,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
PROACTIVE_EST,206,1617.0339805825242,0.0,4955.5,60785.0,1.8596892764111526,4.072630772005772,8409.160194174758,0.9584721634164647,0.535984499454827,0,sdsc,16,128,325,0,0.5444851888020833
FCFS,205,3294.1853658536584,0.0,14534.599999999999,86145.0,14.972041666742383,55.778448275862026,10077.004878048781,0.9020210037494003,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
FIFO_STRICT,205,18301.331707317073,9985.0,67583.4,77939.0,130.86371698904333,541.1415602836873,25084.151219512194,0.6323420693200319,0.5334352937789867,0,sdsc,17,128,343,0,0.5388783094618056
SJF_ORACLE,205,2263.151219512195,0.0,10268.399999999998,82365.0,7.985937286616829,29.240229885057385,9045.970731707317,0.8876945834634035,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
SJF_USEREST,205,2356.560975609756,0.0,11509.99999999997,67288.0,8.180192136827586,29.416013360840875,9139.380487804878,0.8871269323132172,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
HRRN_USEREST,205,2356.560975609756,0.0,11509.99999999997,67288.0,8.180192136827586,29.416013360840875,9139.380487804878,0.8871269323132172,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
SMALLEST_FIRST,205,3240.629268292683,0.0,15119.399999999985,86193.0,13.81263697933229,56.58166079812206,10023.448780487804,0.9035699142457662,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
EASY_USEREST,205,3240.5463414634146,0.0,13021.399999999998,68170.0,14.737476347442668,64.72255830062325,10023.365853658537,0.866440115267613,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
EASY_ORACLE,205,3240.5463414634146,0.0,13021.399999999998,68170.0,14.737476347442668,64.72255830062325,10023.365853658537,0.866440115267613,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
CONS_BF_USEREST,205,3012.0536585365853,0.0,15857.199999999984,68827.0,10.637617917328786,32.89544159544143,9794.873170731707,0.8905253059973864,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
SRPT_ORACLE,205,1105.4731707317073,0.0,4169.199999999998,50348.0,1.0299100307102007,1.1035171764570044,7888.292682926829,0.9620113949283979,0.5370176232303987,150,sdsc,17,128,343,0,0.5388783094618056
PROACTIVE,205,3236.541463414634,0.0,15119.399999999985,86193.0,13.737420632860116,56.58166079812206,10019.360975609756,0.9040544634365801,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
PROACTIVE_EST,205,2350.6439024390243,0.0,11509.99999999997,67288.0,8.088317079404552,29.416013360840875,9133.463414634147,0.8880664338329564,0.5356926740920314,0,sdsc,17,128,343,0,0.5388783094618056
FCFS,167,5687.916167664671,0.0,36227.899999999994,67436.0,16.506150932304728,42.96166666666661,16178.59880239521,0.8323761538259521,0.7881112755627352,0,sdsc,18,128,254,0,0.7707618815104167
FIFO_STRICT,167,30329.40119760479,29743.0,60905.29999999998,70703.0,242.60315894674534,918.8149999999999,40820.08383233533,0.398741763187846,0.7698895182715418,0,sdsc,18,128,254,0,0.7707618815104167
SJF_ORACLE,167,4337.059880239521,0.0,27471.099999999984,69634.0,7.42040032487264,43.26499999999994,14827.74251497006,0.8638687357594704,0.7850814398561258,0,sdsc,18,128,254,0,0.7707618815104167
SJF_USEREST,167,4435.682634730539,0.0,23655.899999999983,63126.0,12.153904494289085,16.405474062202572,14926.365269461077,0.8544946612574983,0.7881112755627352,0,sdsc,18,128,254,0,0.7707618815104167
HRRN_USEREST,167,4700.568862275449,0.0,28026.799999999977,63126.0,13.397452779773856,6.807582938388605,15191.251497005987,0.8527251384529585,0.7881112755627352,0,sdsc,18,128,254,0,0.7707618815104167
SMALLEST_FIRST,167,5362.209580838324,0.0,32947.299999999974,78295.0,11.161884215045701,55.15954022988503,15852.892215568862,0.8474354523042751,0.7850814398561258,0,sdsc,18,128,254,0,0.7707618815104167
EASY_USEREST,167,5300.646706586826,0.0,32066.099999999995,63126.0,13.965606868936273,69.7029702970297,15791.329341317365,0.8321402535684702,0.7881112755627352,0,sdsc,18,128,254,0,0.7707618815104167
EASY_ORACLE,167,5226.814371257485,0.0,32018.499999999996,63126.0,13.961390011168456,69.7029702970297,15717.497005988023,0.8361021101741033,0.7881112755627352,0,sdsc,18,128,254,0,0.7707618815104167
CONS_BF_USEREST,167,6823.982035928144,0.0,33414.09999999998,61691.0,18.189648951713618,140.59917773560986,17314.664670658683,0.7844714027528238,0.7804442682129333,0,sdsc,18,128,254,0,0.7707618815104167
SRPT_ORACLE,167,3401.5149700598804,0.0,22475.299999999992,59784.0,1.104923990437269,1.67609283296192,13892.197604790419,0.8907380036890586,0.7899175313321025,105,sdsc,18,128,254,0,0.7707618815104167
PROACTIVE,167,5362.209580838324,0.0,32947.299999999974,78295.0,11.161884215045701,55.15954022988503,15852.892215568862,0.8474354523042751,0.7850814398561258,0,sdsc,18,128,254,0,0.7707618815104167
PROACTIVE_EST,167,4845.622754491018,0.0,31246.999999999996,78295.0,9.870253655990245,62.83678160919516,15336.305389221558,0.857904205454312,0.7850814398561258,0,sdsc,18,128,254,0,0.7707618815104167
FCFS,126,13319.507936507936,1705.0,62710.75,93924.0,35.12872906684289,183.28813559322035,28276.81746031746,0.7355014771836262,0.6714703416419182,0,sdsc,19,128,222,0,0.7081260941116898
FIFO_STRICT,126,36778.69841269841,41493.0,86869.5,105590.0,198.19958869940106,1237.9041666666667,51736.00793650794,0.47528449014169266,0.6712832122539554,0,sdsc,19,128,222,0,0.7081260941116898
SJF_ORACLE,126,9601.396825396825,0.0,57211.75,137452.0,6.349393442166406,22.920833333333334,24558.70634920635,0.8315787516639574,0.6622263001482869,0,sdsc,19,128,222,0,0.7081260941116898
SJF_USEREST,126,9370.214285714286,0.0,59949.75,115153.0,9.620398550896978,29.729166666666668,24327.52380952381,0.8360347442532888,0.6714703416419182,0,sdsc,19,128,222,0,0.7081260941116898
HRRN_USEREST,126,11307.420634920634,0.0,62221.5,114296.0,25.01186601815196,103.53590151656994,26264.73015873016,0.7807091778303968,0.6714703416419182,0,sdsc,19,128,222,0,0.7081260941116898
SMALLEST_FIRST,126,11286.777777777777,0.0,68418.0,124834.0,25.641207566597416,80.60614892535797,26244.0873015873,0.8259624966468343,0.6714703416419182,0,sdsc,19,128,222,0,0.7081260941116898
EASY_USEREST,126,16820.690476190477,0.0,69872.25,108725.0,27.780670206523677,25.92234223770809,31778.0,0.7264828254857542,0.6745277423525637,0,sdsc,19,128,222,0,0.7081260941116898
EASY_ORACLE,126,15748.190476190477,1869.5,63732.0,102676.0,25.185850762946767,107.73493782321466,30705.5,0.7092476665065504,0.6714703416419182,0,sdsc,19,128,222,0,0.7081260941116898
CONS_BF_USEREST,126,17179.896825396827,0.0,75712.5,104247.0,22.108489843144405,21.965218648165667,32137.20634920635,0.7145422624152147,0.6714703416419182,0,sdsc,19,128,222,0,0.7081260941116898
SRPT_ORACLE,126,7215.690476190476,0.0,41696.5,269083.0,1.1515471660175187,1.9008240136491885,22173.0,0.9253468831422299,0.6716636466069233,71,sdsc,19,128,222,0,0.7081260941116898
PROACTIVE,126,11692.20634920635,0.0,78580.5,130096.0,26.12469119312698,72.41208112874779,26649.515873015873,0.8421662376630346,0.668526718641073,0,sdsc,19,128,222,0,0.7081260941116898
PROACTIVE_EST,126,11778.238095238095,0.0,73221.75,130417.0,20.61981021814152,91.50526263774276,26735.54761904762,0.8077411491233593,0.6708489438849354,0,sdsc,19,128,222,0,0.7081260941116898
FCFS,155,8099.61935483871,0.0,39260.399999999965,66887.0,40.534473138260815,362.5433333333329,17792.251612903226,0.7726647294816412,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
FIFO_STRICT,155,22345.73548387097,11823.0,71786.49999999999,76482.0,138.77990992383425,760.6416666666664,32038.367741935483,0.5855178879852755,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
SJF_ORACLE,155,5703.193548387097,0.0,27855.499999999924,128086.0,18.4865602712907,130.53333333333282,15395.825806451612,0.8346589027926555,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
SJF_USEREST,155,5458.309677419355,0.0,33325.79999999996,120892.0,9.201512706880164,6.568763861580657,15150.94193548387,0.8833706012900053,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
HRRN_USEREST,155,5500.6,0.0,43451.59999999999,90497.0,11.323229157893296,15.034430874449981,15193.232258064516,0.8699895268260017,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
SMALLEST_FIRST,155,5503.548387096775,0.0,43451.59999999999,74835.0,11.303419516314241,16.1884978016607,15196.18064516129,0.8696952528970998,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
EASY_USEREST,155,10324.412903225806,0.0,40440.29999999997,74029.0,65.47874208055947,514.5816666666661,20017.045161290323,0.7234854764892135,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
EASY_ORACLE,155,8917.76129032258,0.0,39571.49999999999,66887.0,41.8485301290834,381.4188607594935,18610.393548387096,0.7351823902832035,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
CONS_BF_USEREST,155,11386.916129032257,0.0,44933.89999999993,74029.0,67.17246831260117,531.1016666666666,21079.548387096773,0.7226050556737335,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
SRPT_ORACLE,155,2980.9032258064517,0.0,20287.799999999857,66804.0,1.1007616326739564,1.78070544225607,12673.535483870968,0.9271085592365972,0.6419642827723501,84,sdsc,20,128,198,0,0.6188404857494213
PROACTIVE,155,5503.548387096775,0.0,43451.59999999999,74835.0,11.303432526317806,16.1884978016607,15196.18064516129,0.86969184954934,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
PROACTIVE_EST,155,5431.109677419355,0.0,37479.59999999986,92181.0,9.845963791225712,20.94880745518221,15123.741935483871,0.8728760298035574,0.6406354371853306,0,sdsc,20,128,198,0,0.6188404857494213
FCFS,982,4153.5641547861505,619.5,22996.149999999925,60896.0,15.11081693567914,53.01916666666662,6513.063136456211,0.7995959476120826,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
FIFO_STRICT,982,23006.93686354379,21368.5,53237.95,58398.0,100.85656361578026,699.3241666666667,25366.435845213848,0.501616324325142,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
SJF_ORACLE,982,1683.337067209776,0.0,5272.949999999999,232301.0,3.007010003439304,9.553236559139776,4042.836048879837,0.9285651617274361,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
SJF_USEREST,982,3424.1476578411407,0.0,7762.04999999991,284545.0,14.442302444950979,20.111388888888836,5783.646639511202,0.9338827874385286,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
HRRN_USEREST,982,3844.8187372708758,83.0,14356.699999999973,167855.0,15.423402057129472,51.61821206207599,6204.317718940937,0.8761118978074771,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
SMALLEST_FIRST,982,5169.6191446028515,0.0,20937.85,139354.0,15.808344041076246,23.547274939172727,7529.118126272912,0.9330575949021036,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
EASY_USEREST,982,8435.246435845214,3838.0,32457.75,43979.0,32.14252463771777,171.54541164658596,10794.745417515274,0.6363445121190126,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
EASY_ORACLE,982,3693.399185336049,1090.0,19048.799999999996,25727.0,9.410612959001233,36.642291666666544,6052.89816700611,0.7257987649260291,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
CONS_BF_USEREST,982,12478.171079429736,5853.0,39848.5,46543.0,46.727368281323365,281.6019484412469,14837.670061099796,0.5992032307054675,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
SRPT_ORACLE,982,1248.7403258655804,0.0,4674.199999999999,261480.0,1.1132882094747483,1.5565933290036629,3608.2393075356417,0.9705867851617396,0.7770909608755769,861,lanl,1,1024,1649,0,0.7753771339699074
PROACTIVE,982,5230.408350305499,0.0,19634.95,139354.0,15.964380302165074,22.504999999999963,7589.90733197556,0.9294658532405103,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
PROACTIVE_EST,982,4193.095723014257,12.0,9973.099999999973,300651.0,10.033166887279629,23.82872549019607,6552.594704684318,0.927347606363991,0.7674424540600482,0,lanl,1,1024,1649,0,0.7753771339699074
FCFS,688,1730.2296511627908,0.0,9943.85,34522.0,5.709929364430196,12.426030927835011,5099.283430232558,0.8406089616617182,0.6782106558663051,0,lanl,2,1024,1120,0,0.6954469401041666
FIFO_STRICT,688,9962.001453488372,7915.5,29217.6,42275.0,42.75687763980924,261.62342592592586,13331.05523255814,0.524184062507381,0.6753004759062955,0,lanl,2,1024,1120,0,0.6954469401041666
SJF_ORACLE,688,1433.2601744186047,0.0,4437.849999999993,161523.0,2.3552831328254342,6.694508990318116,4802.313953488372,0.9284201709021664,0.6780078560926539,0,lanl,2,1024,1120,0,0.6954469401041666
SJF_USEREST,688,2352.3343023255816,0.0,8715.199999999997,174215.0,7.9692869096400045,12.839847328244241,5721.388081395349,0.9265381643534468,0.6755388720934677,0,lanl,2,1024,1120,0,0.6954469401041666
HRRN_USEREST,688,1925.5726744186047,0.0,11078.449999999995,45480.0,4.891040391777362,11.288333333333334,5294.626453488372,0.8890663751636892,0.6750046129036607,0,lanl,2,1024,1120,0,0.6954469401041666
SMALLEST_FIRST,688,2398.764534883721,0.0,19378.999999999996,56321.0,6.347088663038229,8.175337180788093,5767.8183139534885,0.916330417226508,0.6779084137471189,0,lanl,2,1024,1120,0,0.6954469401041666
EASY_USEREST,688,2724.0523255813955,451.5,11099.749999999998,29109.0,7.74362222294047,32.31383928571428,6093.106104651163,0.7174429735290321,0.6782106558663051,0,lanl,2,1024,1120,0,0.6954469401041666
EASY_ORACLE,688,2120.2703488372094,172.5,8044.95,21935.0,5.661395634208101,17.383235981308374,5489.324127906977,0.708957309589801,0.6782106558663051,0,lanl,2,1024,1120,0,0.6954469401041666
CONS_BF_USEREST,688,3982.8313953488373,1808.0,13504.749999999998,33737.0,13.122569879695707,80.72916666666666,7351.885174418605,0.6433240047848016,0.6782106558663051,0,lanl,2,1024,1120,0,0.6954469401041666
SRPT_ORACLE,688,1230.7543604651162,0.0,4142.749999999998,159372.0,1.119555896660807,1.4985604824486276,4599.808139534884,0.9615183177789501,0.6831332932825258,344,lanl,2,1024,1120,0,0.6954469401041666
PROACTIVE,688,2264.3866279069766,0.0,11272.749999999996,55963.0,6.414534804154189,11.44589390771623,5633.440406976744,0.8959228235738155,0.6779084137471189,0,lanl,2,1024,1120,0,0.6954469401041666
PROACTIVE_EST,688,1671.1017441860465,0.0,7710.499999999982,135106.0,3.5832063791999533,8.663793859649115,5040.155523255814,0.9032394677813208,0.672149642260671,0,lanl,2,1024,1120,0,0.6954469401041666
FCFS,770,1390.4532467532467,0.0,7783.049999999998,29526.0,6.240426671371971,26.96155223880596,4672.925974025974,0.8676161538771974,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
FIFO_STRICT,770,3602.9246753246753,1516.0,13672.249999999998,17576.0,16.37231662536271,100.67894144144138,6885.397402597403,0.6417229487537448,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
SJF_ORACLE,770,982.9467532467532,0.0,4657.799999999998,49363.0,3.886699864987063,14.316035856573693,4265.41948051948,0.908924747789994,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
SJF_USEREST,770,1119.5935064935065,0.0,5489.799999999999,43244.0,4.46452863291401,15.57901069518713,4402.066233766233,0.9078808600674723,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
HRRN_USEREST,770,1157.1896103896104,0.0,6599.199999999986,33433.0,4.935873249402191,18.48147660818707,4439.662337662337,0.8875768046569226,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
SMALLEST_FIRST,770,1444.312987012987,0.0,9129.599999999995,33746.0,6.798252077393221,27.360833333333225,4726.785714285715,0.8934392521546258,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
EASY_USEREST,770,2189.82987012987,0.0,9858.499999999998,21706.0,10.807722022796137,78.45386363636358,5472.302597402598,0.7524047962316606,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
EASY_ORACLE,770,1774.3116883116884,0.0,8730.149999999994,17779.0,6.397439539441875,30.63866498740549,5056.784415584416,0.7710254152750969,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
CONS_BF_USEREST,770,2839.6532467532465,166.5,12022.549999999997,19176.0,12.67853803931551,81.59333333333326,6122.125974025974,0.706604807049072,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
SRPT_ORACLE,770,546.248051948052,0.0,1756.0999999999954,42509.0,1.0477596692704365,1.2642991918781645,3828.720779220779,0.9642950559833381,0.6738455730910653,781,lanl,3,1024,1295,0,0.6710598234953704
PROACTIVE,770,1337.125974025974,0.0,8347.649999999994,33746.0,6.17219990740297,24.988333333333316,4619.598701298702,0.8965153623129103,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
PROACTIVE_EST,770,1385.2753246753248,0.0,8894.999999999984,38054.0,6.589410874733454,23.69999999999991,4667.748051948052,0.9010249013995281,0.6660100183676775,0,lanl,3,1024,1295,0,0.6710598234953704
FCFS,912,191.390350877193,0.0,546.0499999999994,20845.0,1.4496890162982883,2.1785971223021514,2044.6502192982457,0.9718389557750967,0.40345453954674076,0,lanl,4,1024,1558,0,0.4095782696759259
FIFO_STRICT,912,1285.0109649122808,0.0,12971.049999999992,18439.0,9.3902078006209,32.38347517730491,3138.2708333333335,0.9054560321173605,0.39799406285567757,0,lanl,4,1024,1558,0,0.4095782696759259
SJF_ORACLE,912,159.08223684210526,0.0,286.3499999999998,28054.0,1.2034976751032442,1.5885548523206743,2012.342105263158,0.9796329303214336,0.40045766104848146,0,lanl,4,1024,1558,0,0.4095782696759259
SJF_USEREST,912,170.41776315789474,0.0,355.6999999999996,20908.0,1.2857551733534105,1.8984193714555289,2023.6776315789473,0.9743019511689641,0.40331245590781184,0,lanl,4,1024,1558,0,0.4095782696759259
HRRN_USEREST,912,182.57236842105263,0.0,538.4499999999999,20908.0,1.40320492275994,2.069166666666659,2035.8322368421052,0.9720777408369037,0.40331245590781184,0,lanl,4,1024,1558,0,0.4095782696759259
SMALLEST_FIRST,912,194.01206140350877,0.0,369.34999999999843,23482.0,1.4382499490387008,1.839679726564967,2047.2719298245613,0.97724595566338,0.40210717422700676,0,lanl,4,1024,1558,0,0.4095782696759259
EASY_USEREST,912,344.56359649122805,0.0,1884.199999999999,21029.0,2.3126433107607824,8.116666666666598,2197.8234649122805,0.9335552318210002,0.4022740164694755,0,lanl,4,1024,1558,0,0.4095782696759259
EASY_ORACLE,912,315.0372807017544,0.0,1760.35,14860.0,1.75026932130108,3.5326186378349247,2168.2971491228072,0.9476227732504654,0.4001072132800876,0,lanl,4,1024,1558,0,0.4095782696759259
CONS_BF_USEREST,912,474.9638157894737,0.0,3499.7,21029.0,3.3339644180881116,8.756107660455472,2328.2236842105262,0.9233996939270495,0.4029175391075542,0,lanl,4,1024,1558,0,0.4095782696759259
SRPT_ORACLE,912,97.56359649122807,0.0,0.0,19639.0,1.0095167307680872,1.0,1950.8234649122808,0.9906061196676647,0.40196572864979274,290,lanl,4,1024,1558,0,0.4095782696759259
PROACTIVE,912,194.01206140350877,0.0,369.34999999999843,23482.0,1.4382499490387008,1.839679726564967,2047.2719298245613,0.97724595566338,0.40210717422700676,0,lanl,4,1024,1558,0,0.4095782696759259
PROACTIVE_EST,912,184.4188596491228,0.0,390.89999999999986,26370.0,1.3032659105255375,1.9857374100719385,2037.6787280701753,0.9745573223891526,0.40331245590781184,0,lanl,4,1024,1558,0,0.4095782696759259
FCFS,904,362.51106194690266,0.0,1433.9999999999964,28553.0,2.1320249438661403,4.592278336741179,2592.466814159292,0.962483301256804,0.4776641286091889,0,lanl,5,1024,1463,0,0.4819011863425926
